time,output_power,wind_speed,temperature,pressure
2010-03-15 18:00:00+01:00,1429254.9713660812,4.38938,273.14,100687.0
2010-03-15 19:00:00+01:00,1249806.5963208573,3.35231,272.95,100485.0
2010-03-15 20:00:00+01:00,1531205.0821865941,3.99954,272.92,100266.0
2010-03-15 21:00:00+01:00,1149035.430241393,4.03381,273.16,100121.0
2010-03-15 22:00:00+01:00,2711312.211672896,5.10631,273.62,100069.0
2010-03-15 23:00:00+01:00,3155182.2485367423,6.10205,273.99,100057.0
2010-03-16 00:00:00+01:00,2774538.974350653,5.4651,273.96,100063.0
2010-03-16 01:00:00+01:00,2303051.596290351,4.92421,274.07,100103.0
2010-03-16 02:00:00+01:00,1901343.0761050456,4.51297,274.49,100178.0
2010-03-16 03:00:00+01:00,1682679.156837451,4.13406,274.37,100260.0
2010-03-16 04:00:00+01:00,1475584.156750078,4.08664,273.76,100375.0
2010-03-16 05:00:00+01:00,1304552.7762043357,4.05048,273.24,100504.0
2010-03-16 06:00:00+01:00,1479412.1759291054,4.01962,273.04,100636.0
2010-03-16 07:00:00+01:00,1441526.5897219281,3.92371,272.99,100755.0
2010-03-16 08:00:00+01:00,1675684.1488859246,3.91794,273.13,100860.0
2010-03-16 09:00:00+01:00,1472105.5982003568,4.0532,273.25,100980.0
2010-03-16 10:00:00+01:00,1642934.9995565258,4.3387,273.33,101090.0
2010-03-16 11:00:00+01:00,1408052.278080907,4.08174,273.49,101164.0
2010-03-16 12:00:00+01:00,1322842.8154435072,3.86369,273.7,101231.0
2010-03-16 13:00:00+01:00,1313030.7992056857,3.82956,273.79,101305.0
2010-03-16 14:00:00+01:00,1508685.9043495443,3.76024,273.86,101371.0
2010-03-16 15:00:00+01:00,1118519.2037351595,3.5368,273.95,101381.0
2010-03-16 16:00:00+01:00,1195171.904615872,3.27892,273.97,101408.0
2010-03-16 17:00:00+01:00,465933.75389069505,2.25963,273.43,101459.0
2010-03-16 18:00:00+01:00,201136.69999312385,1.53385,273.36,101501.0
2010-03-16 19:00:00+01:00,267288.47767366807,1.3786,273.19,101547.0
2010-03-16 20:00:00+01:00,340138.38868372794,1.24868,272.81,101555.0
2010-03-16 21:00:00+01:00,309269.9429679961,1.7480099999999998,272.6,101554.0
2010-03-16 22:00:00+01:00,387279.4871638603,2.28977,272.5,101544.0
2010-03-16 23:00:00+01:00,516267.5190463328,2.48347,272.43,101528.0
2010-03-17 00:00:00+01:00,576200.3436945672,2.72932,272.38,101510.0
2010-03-17 01:00:00+01:00,700562.0672633504,3.02301,272.39,101480.0
2010-03-17 02:00:00+01:00,727580.4035336984,3.13356,272.37,101454.0
2010-03-17 03:00:00+01:00,1179054.3686513563,3.3357,272.31,101427.0
2010-03-17 04:00:00+01:00,966278.197266642,3.52062,272.22,101413.0
